 PF10417	PF10417
 PF01678	PF00293
 PF08655	PF08649
 PF08655	PF08654
 PF08655	PF08650
 PF08649	PF08656
 PF08649	PF08653
 PF08654	PF08653
 PF08654	PF08227
 PF08654	PF08287
 PF08656	PF08650
 PF08656	PF08651
 PF08650	PF08651
 PF08650	PF08227
 PF08653	PF08651
 PF08653	PF08287
 PF08653	PF08657
 PF08651	PF08227
 PF08651	PF08287
 PF08651	PF08657
 PF08227	PF08287
 PF08287	PF08657
 PF08657	PF08657
 PF04447	PF04447
 PF03344	PF03344
 PF14545	PF14545
 PF18430	PF18430
 PF18430	PF01381
 PF10683	PF10683
 PF10683	PF05699
 PF02277	PF02277
 PF03880	PF00271
 PF02743	PF02743
 PF14939	PF10433
 PF14939	PF00076
 PF19577	PF19577
 PF16213	PF12783
 PF09724	PF09724
 PF06559	PF06559
 PF06559	PF00692
 PF00383	PF00383
 PF00383	PF08211
 PF00383	PF01872
 PF08211	PF08211
 PF06058	PF06058
 PF06058	PF05026
 PF06058	PF00293
 PF06058	PF15365
 PF06058	PF18245
 PF05026	PF05026
 PF05026	PF00293
 PF05026	PF15365
 PF05652	PF05652
 PF05652	PF11969
 PF11969	PF11969
 PF11969	PF16278
 PF08786	PF08786
 PF03480	PF03480
 PF03480	PF16811
 PF03607	PF03607
 PF03607	PF00091
 PF03607	PF03953
 PF03607	PF07686
 PF10172	PF10433
 PF19420	PF19420
 PF19420	PF04455
 PF14428	PF14428
 PF14428	PF14430
 PF10161	PF04678
 PF02914	PF02914
 PF02914	PF02316
 PF02914	PF09039
 PF02914	PF09299
 PF13358	PF13358
 PF01609	PF14706
 PF13843	PF13843
 PF03345	PF04597
 PF03345	PF05817
 PF03345	PF02516
 PF08841	PF18427
 PF08841	PF02288
 PF12747	PF12747
 PF18427	PF02288
 PF00270	PF00270
 PF00270	PF06733
 PF00270	PF03368
 PF00270	PF08148
 PF00270	PF13959
 PF00270	PF04408
 PF00270	PF18019
 PF00270	PF00271
 PF00270	PF13307
 PF00270	PF00570
 PF00270	PF20470
 PF00270	PF02847
 PF00270	PF02792
 PF00270	PF02854
 PF00270	PF09369
 PF00270	PF16755
 PF00270	PF17764
 PF00270	PF18074
 PF00270	PF18319
 PF00270	PF08084
 PF00270	PF16124
 PF00270	PF00636
 PF00270	PF01158
 PF00270	PF18119
 PF00270	PF11648
 PF00270	PF13234
 PF00270	PF02889
 PF00270	PF17911
 PF00270	PF01751
 PF00270	PF13181
 PF06733	PF06777
 PF06733	PF13307
 PF00531	PF00531
 PF00531	PF14786
 PF00531	PF02115
 PF00531	PF01547
 PF00531	PF17809
 PF00531	PF00791
 PF01335	PF01335
 PF01335	PF00069
 PF00323	PF00323
 PF00711	PF00711
 PF01041	PF01041
 PF02645	PF02645
 PF13486	PF13486
 PF13486	PF13484
 PF13486	PF12838
 PF10778	PF10778
 PF09098	PF08992
 PF09098	PF14930
 PF09098	PF09100
 PF13816	PF13816
 PF02286	PF02286
 PF02286	PF02288
 PF02286	PF02287
 PF02288	PF02288
 PF15498	PF15498
 PF15498	PF00397
 PF02141	PF03455
 PF02141	PF00071
 PF02141	PF03456
 PF01791	PF01791
 PF00610	PF00610
 PF00610	PF19418
 PF00610	PF02259
 PF00610	PF00617
 PF00610	PF18148
 PF00610	PF00400
 PF19418	PF19418
 PF19418	PF12257
 PF04511	PF04511
 PF05497	PF05497
 PF05497	PF16743
 PF01880	PF01880
 PF06397	PF01880
 PF06397	PF06397
 PF01905	PF01905
 PF04127	PF04127
 PF04127	PF02441
 PF08630	PF00498
 PF16543	PF01926
 PF16543	PF16897
 PF16543	PF02824
 PF05035	PF05035
 PF00926	PF00926
 PF00926	PF00925
 PF08385	PF05783
 PF08385	PF01115
 PF08385	PF00400
 PF08393	PF08393
 PF08393	PF14497
 PF00701	PF00701
 PF00186	PF00186
 PF00186	PF00303
 PF00186	PF07686
 PF01368	PF01368
 PF01368	PF02272
 PF01368	PF02833
 PF02272	PF02272
 PF02833	PF02833
 PF01529	PF01529
 PF14286	PF14286
 PF04038	PF04038
 PF10418	PF01180
 PF10418	PF00970
 PF10418	PF00175
 PF10418	PF07992
 PF01180	PF01180
 PF01180	PF14691
 PF01180	PF14697
 PF01180	PF07992
 PF01487	PF01487
 PF01487	PF18317
 PF01487	PF08501
 PF01487	PF01202
 PF01220	PF01220
 PF01761	PF01487
 PF01761	PF01761
 PF01761	PF00275
 PF06920	PF06920
 PF06920	PF20422
 PF20422	PF20421
 PF20422	PF00071
 PF20421	PF20421
 PF20421	PF00071
 PF03368	PF00636
 PF17895	PF02170
 PF17895	PF00636
 PF09267	PF17901
 PF09267	PF18214
 PF01843	PF01843
 PF01843	PF00071
 PF01843	PF17078
 PF02966	PF02966
 PF02966	PF02213
 PF02966	PF08083
 PF02966	PF09785
 PF02966	PF10596
 PF08100	PF00891
 PF16864	PF16864
 PF16864	PF00891
 PF05699	PF05699
 PF05163	PF05163
 PF12867	PF12867
 PF12867	PF03781
 PF00775	PF00775
 PF00775	PF04444
 PF00775	PF12391
 PF04444	PF04444
 PF14226	PF14226
 PF17679	PF17679
 PF01866	PF01866
 PF01866	PF14492
 PF01866	PF03764
 PF01902	PF01902
 PF02763	PF02763
 PF02763	PF01324
 PF02763	PF02764
 PF01324	PF01324
 PF01324	PF02764
 PF01324	PF00008
 PF03018	PF03018
 PF17877	PF00773
 PF10635	PF10635
 PF00200	PF00200
 PF00200	PF07974
 PF00200	PF01421
 PF00200	PF13574
 PF00200	PF07686
 PF06491	PF06491
 PF05141	PF05141
 PF04977	PF03799
 PF05103	PF05103
 PF00778	PF00778
 PF01965	PF01965
 PF08068	PF08068
 PF08068	PF04135
 PF08068	PF01472
 PF08068	PF16198
 PF08068	PF01509
 PF01738	PF01738
 PF05783	PF05783
 PF05783	PF13499
 PF18709	PF00350
 PF04914	PF04914
 PF00751	PF00751
 PF17587	PF17587
 PF17587	PF19034
 PF17587	PF15935
 PF16779	PF16779
 PF07836	PF00682
 PF08826	PF08826
 PF00885	PF00885
 PF00885	PF03610
 PF00885	PF01741
 PF16867	PF16867
 PF20500	PF20500
 PF20500	PF20502
 PF20500	PF08163
 PF20500	PF19704
 PF20500	PF02259
 PF20500	PF02735
 PF20500	PF03730
 PF20500	PF00454
 PF11638	PF10747
 PF00772	PF00772
 PF00772	PF03796
 PF07261	PF07261
 PF10410	PF10410
 PF10410	PF13155
 PF10410	PF13662
 PF10410	PF08275
 PF03796	PF03796
 PF03796	PF07319
 PF03796	PF01695
 PF03796	PF13155
 PF16730	PF16730
 PF08278	PF08278
 PF07319	PF07319
 PF07319	PF01695
 PF00226	PF00226
 PF00226	PF01556
 PF00226	PF07743
 PF00226	PF00012
 PF00226	PF13591
 PF00226	PF00069
 PF00226	PF00160
 PF00226	PF00071
 PF00226	PF00085
 PF01556	PF01556
 PF01556	PF04712
 PF20502	PF20500
 PF20502	PF20502
 PF20502	PF08163
 PF20502	PF19704
 PF20502	PF08785
 PF08163	PF20500
 PF08163	PF08163
 PF08163	PF19704
 PF19704	PF20500
 PF19704	PF19704
 PF19704	PF02259
 PF19704	PF03731
 PF19704	PF00454
 PF09115	PF09115
 PF09115	PF14840
 PF09115	PF12169
 PF11590	PF02282
 PF18136	PF18136
 PF18136	PF03129
 PF08452	PF00136
 PF08452	PF03104
 PF03265	PF03265
 PF14040	PF14040
 PF17948	PF17948
 PF08713	PF08713
 PF01035	PF01035
 PF01035	PF02870
 PF01035	PF09153
 PF03989	PF03989
 PF00204	PF00204
 PF00204	PF00986
 PF00204	PF00521
 PF00204	PF02518
 PF00204	PF00805
 PF00204	PF13599
 PF00204	PF01751
 PF00986	PF00986
 PF00986	PF00521
 PF00986	PF18053
 PF00986	PF01751
 PF00986	PF03884
 PF03603	PF04364
 PF03603	PF12169
 PF01653	PF01653
 PF01653	PF03120
 PF01653	PF14520
 PF04679	PF01068
 PF04679	PF04675
 PF04679	PF03731
 PF01068	PF01068
 PF01068	PF04675
 PF01068	PF17879
 PF01068	PF14743
 PF04675	PF04675
 PF04675	PF03731
 PF11411	PF06632
 PF03120	PF01653
 PF03120	PF03119
 PF14743	PF14743
 PF03119	PF12826
 PF03119	PF14520
 PF00145	PF00145
 PF00145	PF12047
 PF00145	PF14533
 PF00145	PF12436
 PF00145	PF02008
 PF18284	PF00145
 PF01119	PF13589
 PF11053	PF11053
 PF02499	PF02499
 PF02499	PF02500
 PF02499	PF03581
 PF02499	PF01366
 PF02500	PF03581
 PF02500	PF01366
 PF00875	PF00875
 PF00875	PF03441
 PF00875	PF12114
 PF07733	PF07733
 PF07733	PF17657
 PF07733	PF02811
 PF07733	PF00929
 PF07733	PF01336
 PF00712	PF00712
 PF00712	PF02767
 PF00712	PF02768
 PF00712	PF11799
 PF00712	PF11976
 PF00712	PF01336
 PF02767	PF02767
 PF02767	PF02768
 PF02767	PF06144
 PF02767	PF11799
 PF02767	PF08676
 PF02768	PF02768
 PF02768	PF06144
 PF02768	PF11799
 PF02768	PF08676
 PF02768	PF00929
 PF02768	PF01336
 PF06144	PF13177
 PF06144	PF14840
 PF06144	PF12169
 PF13177	PF13177
 PF13177	PF12169
 PF13177	PF08542
 PF13177	PF08519
 PF14840	PF09115
 PF14840	PF06144
 PF14840	PF13177
 PF14840	PF12169
 PF17657	PF17657
 PF17657	PF12170
 PF17657	PF14579
 PF12169	PF09115
 PF12169	PF12169
 PF06440	PF00929
 PF00476	PF03796
 PF00476	PF18136
 PF00476	PF00476
 PF00476	PF01612
 PF00476	PF18049
 PF00476	PF13482
 PF00476	PF09281
 PF00476	PF00085
 PF00476	PF07686
 PF01612	PF01612
 PF01612	PF18305
 PF01612	PF00570
 PF00136	PF00136
 PF00136	PF08408
 PF00136	PF03104
 PF00136	PF04104
 PF00136	PF00705
 PF00136	PF14260
 PF00136	PF08996
 PF03175	PF03175
 PF03175	PF05435
 PF08408	PF03104
 PF03104	PF09724
 PF03104	PF03104
 PF03104	PF18018
 PF03104	PF02301
 PF03104	PF14260
 PF18094	PF01575
 PF14792	PF14792
 PF14792	PF14791
 PF14792	PF10391
 PF14792	PF14716
 PF14791	PF14791
 PF14791	PF10391
 PF14791	PF14716
 PF14791	PF01834
 PF18018	PF04081
 PF18018	PF04042
 PF18018	PF14260
 PF04042	PF04042
 PF04042	PF08490
 PF04042	PF02301
 PF04042	PF08418
 PF04042	PF14260
 PF04042	PF08996
 PF10391	PF10391
 PF10391	PF14716
 PF02916	PF09116
 PF02916	PF16790
 PF02916	PF16805
 PF04104	PF04104
 PF04104	PF01896
 PF04104	PF18689
 PF04104	PF08996
 PF01896	PF04104
 PF01896	PF01896
 PF01896	PF18689
 PF02481	PF02481
 PF02481	PF17782
 PF02481	PF18255
 PF03604	PF01193
 PF03604	PF04997
 PF03604	PF04563
 PF03604	PF00562
 PF03604	PF00076
 PF03604	PF00382
 PF00521	PF00521
 PF00521	PF18053
 PF00521	PF01751
 PF00521	PF16898
 PF00521	PF03884
 PF08870	PF08870
 PF01712	PF01712
 PF01712	PF10183
 PF01712	PF06444
 PF01712	PF15088
 PF12047	PF00240
 PF18192	PF18192
 PF18192	PF01448
 PF14429	PF14429
 PF14429	PF16172
 PF00404	PF00404
 PF00404	PF07554
 PF08990	PF08990
 PF08990	PF00109
 PF08990	PF07686
 PF16172	PF16457
 PF16172	PF07653
 PF07311	PF07311
 PF08883	PF08883
 PF08123	PF08123
 PF08123	PF00125
 PF08123	PF00240
 PF09850	PF09850
 PF08781	PF08781
 PF08781	PF16421
 PF08781	PF08934
 PF08985	PF08985
 PF03330	PF03330
 PF03330	PF01357
 PF14051	PF00249
 PF14051	PF04855
 PF14051	PF04433
 PF06044	PF17726
 PF00930	PF09408
 PF00930	PF00930
 PF00930	PF19520
 PF00930	PF00326
 PF00930	PF07686
 PF18811	PF00326
 PF19520	PF00930
 PF19520	PF13553
 PF19520	PF00326
 PF05186	PF05186
 PF05186	PF00160
 PF05186	PF04712
 PF05186	PF06098
 PF18069	PF18069
 PF18069	PF18009
 PF15550	PF07679
 PF15550	PF00053
 PF06345	PF06367
 PF06345	PF06371
 PF06367	PF06367
 PF06367	PF06371
 PF06367	PF02181
 PF06367	PF00071
 PF06371	PF06371
 PF06371	PF00071
 PF07522	PF07522
 PF07522	PF12706
 PF02635	PF02635
 PF02635	PF04077
 PF13686	PF13686
 PF07085	PF07085
 PF01916	PF01916
 PF01323	PF01323
 PF01323	PF02600
 PF01323	PF00009
 PF02600	PF01353
 PF02600	PF07686
 PF11412	PF11412
 PF11412	PF08534
 PF11412	PF13098
 PF11412	PF13899
 PF10411	PF10411
 PF10411	PF13098
 PF01984	PF01984
 PF08148	PF00271
 PF08148	PF13234
 PF08148	PF13181
 PF08148	PF00400
 PF01414	PF01414
 PF01414	PF07645
 PF01414	PF00053
 PF01414	PF07657
 PF01414	PF07686
 PF11989	PF08314
 PF00782	PF00782
 PF00782	PF14671
 PF00782	PF00041
 PF00782	PF00069
 PF00782	PF10409
 PF00782	PF01547
 PF14671	PF14671
 PF17842	PF17842
 PF04358	PF04358
 PF04358	PF01077
 PF08679	PF08679
 PF04077	PF04077
 PF00035	PF00035
 PF05160	PF01399
 PF05160	PF10602
 PF05160	PF03399
 PF08828	PF08828
 PF18102	PF18102
 PF18102	PF00097
 PF00908	PF00908
 PF18357	PF01325
 PF18357	PF02742
 PF06267	PF06267
 PF06295	PF06295
 PF06304	PF06304
 PF06417	PF07774
 PF06417	PF01956
 PF06435	PF06435
 PF06486	PF06486
 PF06544	PF06544
 PF06544	PF01423
 PF06544	PF08572
 PF06544	PF00400
 PF06545	PF06545
 PF06557	PF06557
 PF06592	PF02320
 PF06619	PF06619
 PF06631	PF00595
 PF06631	PF08703
 PF06658	PF01423
 PF06658	PF12134
 PF06722	PF06722
 PF06742	PF06863
 PF06748	PF06748
 PF06760	PF06760
 PF06760	PF07714
 PF06840	PF06840
 PF06844	PF06844
 PF06849	PF06973
 PF06924	PF18406
 PF06973	PF06973
 PF07039	PF07039
 PF07045	PF07045
 PF07063	PF07063
 PF07075	PF07075
 PF07080	PF07080
 PF07081	PF07081
 PF07118	PF07118
 PF07190	PF07190
 PF07190	PF00048
 PF07208	PF07208
 PF07233	PF07233
 PF07237	PF07237
 PF07313	PF07313
 PF07314	PF07314
 PF07323	PF07323
 PF07364	PF07171
 PF07372	PF07372
 PF07408	PF07408
 PF07411	PF07411
 PF17384	PF02576
 PF07550	PF00042
 PF07563	PF07563
 PF07566	PF07566
 PF01519	PF01519
 PF07755	PF07755
 PF07755	PF17396
 PF07901	PF07901
 PF07920	PF07920
 PF07997	PF07997
 PF08002	PF08002
 PF08020	PF08020
 PF08354	PF16073
 PF08338	PF01370
 PF08522	PF18620
 PF08489	PF08489
 PF08489	PF01336
 PF08538	PF08538
 PF07987	PF07987
 PF08681	PF08681
 PF08796	PF08796
 PF08807	PF08807
 PF08848	PF08848
 PF08854	PF08854
 PF08860	PF08860
 PF08903	PF08903
 PF08950	PF08950
 PF08933	PF08933
 PF08956	PF08956
 PF08965	PF08965
 PF08958	PF00509
 PF08974	PF08974
 PF08963	PF08963
 PF09002	PF09002
 PF09001	PF09001
 PF08953	PF00400
 PF08953	PF16300
 PF02641	PF02641
 PF08921	PF08921
 PF08924	PF08924
 PF08925	PF08925
 PF08942	PF08942
 PF02643	PF02643
 PF09086	PF09086
 PF09123	PF09123
 PF09130	PF09130
 PF09183	PF01472
 PF09186	PF09186
 PF09186	PF07686
 PF09189	PF02597
 PF09211	PF09211
 PF09211	PF00768
 PF09218	PF09218
 PF09224	PF09224
 PF09269	PF01018
 PF09291	PF09291
 PF09291	PF16680
 PF09291	PF00129
 PF09291	PF00993
 PF09291	PF00969
 PF09291	PF07686
 PF09301	PF09018
 PF09301	PF09300
 PF09313	PF09313
 PF09313	PF03848
 PF09347	PF09347
 PF09351	PF09351
 PF09442	PF09442
 PF09449	PF09449
 PF09633	PF09633
 PF09832	PF09832
 PF09873	PF09873
 PF09873	PF05889
 PF02680	PF02680
 PF09891	PF09891
 PF09894	PF09894
 PF09894	PF04208
 PF09897	PF09897
 PF09922	PF17115
 PF09931	PF09343
 PF09931	PF13550
 PF09931	PF09356
 PF10035	PF10035
 PF09968	PF09968
 PF10224	PF10224
 PF09982	PF09982
 PF10228	PF10228
 PF10228	PF00644
 PF10228	PF02877
 PF09994	PF09994
 PF09996	PF09996
 PF10015	PF10015
 PF10021	PF10021
 PF10054	PF10054
 PF10061	PF10061
 PF10073	PF10073
 PF10106	PF10106
 PF10106	PF13296
 PF10338	PF00297
 PF10370	PF01557
 PF10386	PF10386
 PF10387	PF10387
 PF10398	PF10398
 PF09343	PF09343
 PF09343	PF13550
 PF09343	PF06199
 PF10615	PF05201
 PF10615	PF01243
 PF10615	PF13883
 PF10692	PF10692
 PF10694	PF10694
 PF10702	PF10702
 PF10728	PF10728
 PF10728	PF03807
 PF10740	PF10740
 PF10804	PF10804
 PF10832	PF02661
 PF03192	PF03192
 PF10771	PF10771
 PF10763	PF10763
 PF10776	PF10776
 PF03235	PF03235
 PF10939	PF17174
 PF10939	PF00355
 PF10869	PF10869
 PF03270	PF03270
 PF11191	PF11191
 PF10980	PF10980
 PF10988	PF10988
 PF10991	PF10991
 PF11015	PF11015
 PF11127	PF11127
 PF11155	PF11155
 PF11175	PF11175
 PF11210	PF12838
 PF11210	PF11909
 PF11210	PF11623
 PF11217	PF11217
 PF03625	PF03625
 PF11258	PF17479
 PF03713	PF03713
 PF11256	PF11256
 PF03745	PF03745
 PF11342	PF11342
 PF11367	PF05521
 PF11367	PF06199
 PF11419	PF11419
 PF11424	PF11424
 PF11432	PF01058
 PF11482	PF11482
 PF11483	PF11483
 PF11486	PF11486
 PF11503	PF15454
 PF11503	PF16818
 PF11505	PF11505
 PF11506	PF11506
 PF11508	PF11508
 PF11519	PF11519
 PF11528	PF11528
 PF11533	PF11533
 PF11536	PF11536
 PF11539	PF11539
 PF11553	PF11553
 PF11554	PF11554
 PF11572	PF11572
 PF11578	PF11578
 PF11579	PF11579
 PF11580	PF11580
 PF11588	PF11588
 PF11589	PF11589
 PF11607	PF11607
 PF11609	PF11609
 PF11622	PF11622
 PF11644	PF11644
 PF11646	PF11646
 PF03860	PF03860
 PF11680	PF11680
 PF11738	PF11738
 PF11738	PF00062
 PF11738	PF13739
 PF11816	PF11816
 PF11816	PF14680
 PF11816	PF14675
 PF11816	PF14676
 PF11816	PF00400
 PF11818	PF11818
 PF11818	PF03572
 PF11818	PF17804
 PF11826	PF11826
 PF11829	PF11829
 PF11844	PF00148
 PF11847	PF11847
 PF11847	PF00550
 PF11861	PF01246
 PF11861	PF07780
 PF11864	PF11864
 PF11865	PF02259
 PF11865	PF00454
 PF11876	PF11876
 PF11882	PF11882
 PF11882	PF00149
 PF11882	PF07923
 PF11884	PF11884
 PF11890	PF11890
 PF11892	PF14793
 PF11892	PF03641
 PF11893	PF00884
 PF11898	PF07717
 PF11901	PF11901
 PF11919	PF00227
 PF11919	PF10584
 PF11921	PF11921
 PF11921	PF15913
 PF11921	PF14843
 PF11921	PF00489
 PF11921	PF01462
 PF11921	PF13306
 PF11921	PF13855
 PF11921	PF00062
 PF11921	PF01030
 PF11921	PF07686
 PF11934	PF01858
 PF11934	PF01857
 PF11938	PF11938
 PF11940	PF17432
 PF11940	PF01433
 PF17432	PF17432
 PF17432	PF01433
 PF17432	PF17900
 PF11953	PF11953
 PF11953	PF00037
 PF11958	PF16871
 PF11965	PF11965
 PF12004	PF12004
 PF12007	PF12007
 PF12054	PF00176
 PF12058	PF12058
 PF12058	PF13545
 PF12058	PF00543
 PF12063	PF12063
 PF04010	PF04010
 PF12157	PF12157
 PF12157	PF04998
 PF12157	PF04658
 PF12157	PF00352
 PF12157	PF09247
 PF12204	PF12204
 PF12172	PF01154
 PF12172	PF01796
 PF12172	PF00108
 PF12207	PF12207
 PF12208	PF12208
 PF04016	PF04016
 PF04016	PF13938
 PF04017	PF04017
 PF12404	PF12404
 PF12404	PF00883
 PF12408	PF12408
 PF12408	PF02502
 PF04025	PF04025
 PF12509	PF12509
 PF12521	PF00073
 PF12603	PF15518
 PF12712	PF12712
 PF12712	PF12713
 PF12723	PF12723
 PF12842	PF04078
 PF04037	PF04037
 PF04037	PF11931
 PF04037	PF07189
 PF04037	PF00642
 PF04037	PF12874
 PF12866	PF18003
 PF18003	PF18003
 PF12883	PF12883
 PF04063	PF04064
 PF12903	PF12903
 PF12930	PF12930
 PF12939	PF12939
 PF04064	PF04064
 PF12956	PF12956
 PF12961	PF12961
 PF12968	PF12968
 PF12969	PF12970
 PF12975	PF12975
 PF04074	PF04074
 PF12977	PF12977
 PF12979	PF12980
 PF07066	PF07066
 PF13182	PF13182
 PF13200	PF13200
 PF13204	PF13204
 PF13204	PF16586
 PF13204	PF18310
 PF13320	PF19543
 PF13331	PF13331
 PF13331	PF03947
 PF13331	PF13662
 PF04214	PF04214
 PF13427	PF13427
 PF13427	PF01909
 PF13427	PF18765
 PF13590	PF00595
 PF13660	PF05161
 PF13680	PF13680
 PF13689	PF13689
 PF13689	PF00691
 PF13773	PF13773
 PF13786	PF18705
 PF04239	PF04239
 PF13938	PF13938
 PF13959	PF00271
 PF13959	PF09420
 PF04242	PF04242
 PF14026	PF14026
 PF14059	PF14059
 PF14131	PF14131
 PF14232	PF14232
 PF14232	PF14231
 PF14254	PF14254
 PF11611	PF11611
 PF11611	PF17118
 PF14263	PF14263
 PF04260	PF04260
 PF14274	PF14274
 PF14274	PF16343
 PF14300	PF14300
 PF14336	PF14336
 PF14346	PF14346
 PF14393	PF01501
 PF14467	PF14467
 PF14478	PF14478
 PF14486	PF14486
 PF14488	PF17134
 PF14499	PF14499
 PF14505	PF14505
 PF14530	PF14530
 PF14534	PF14534
 PF14539	PF14539
 PF14590	PF14590
 PF14614	PF14614
 PF14660	PF14660
 PF14660	PF18805
 PF14725	PF14725
 PF14729	PF14729
 PF14730	PF14730
 PF14734	PF14734
 PF14734	PF14848
 PF04289	PF04289
 PF14793	PF03641
 PF14794	PF01588
 PF14869	PF14869
 PF04301	PF04301
 PF15283	PF15283
 PF15387	PF09341
 PF15414	PF15414
 PF04317	PF04317
 PF15507	PF15507
 PF15889	PF15889
 PF15916	PF15916
 PF16022	PF16022
 PF16023	PF16023
 PF16023	PF20264
 PF16024	PF16024
 PF04337	PF04337
 PF16103	PF16103
 PF16109	PF16109
 PF04340	PF04340
 PF16129	PF16130
 PF16139	PF16139
 PF16167	PF16167
 PF16175	PF16175
 PF12870	PF12870
 PF16220	PF16220
 PF16247	PF16247
 PF16262	PF16262
 PF16268	PF16268
 PF16279	PF00104
 PF16319	PF16319
 PF16332	PF07940
 PF16332	PF18675
 PF16343	PF16343
 PF16344	PF04773
 PF16346	PF00251
 PF16347	PF16347
 PF16347	PF00884
 PF04430	PF04430
 PF16355	PF16355
 PF16355	PF18565
 PF16355	PF00703
 PF16355	PF02836
 PF16355	PF11721
 PF16375	PF20620
 PF16375	PF07944
 PF16380	PF16380
 PF16385	PF00884
 PF16387	PF03009
 PF16403	PF16403
 PF16403	PF16404
 PF16403	PF00704
 PF16403	PF08305
 PF16404	PF12771
 PF16440	PF16440
 PF16446	PF16446
 PF16702	PF16702
 PF16723	PF16723
 PF16728	PF16728
 PF16729	PF16729
 PF16781	PF16781
 PF16798	PF16798
 PF16804	PF16804
 PF16807	PF16807
 PF16826	PF16826
 PF16877	PF16877
 PF16985	PF16985
 PF17116	PF14349
 PF17127	PF13905
 PF17128	PF17128
 PF17134	PF17134
 PF17137	PF01055
 PF17142	PF16411
 PF04461	PF04461
 PF04379	PF04379
 PF04379	PF08755
 PF17257	PF00453
 PF17257	PF00829
 PF17295	PF17295
 PF17435	PF17435
 PF17639	PF17639
 PF04480	PF04480
 PF17881	PF03413
 PF18007	PF18621
 PF18077	PF03801
 PF18077	PF03800
 PF18077	PF08286
 PF18120	PF18120
 PF18120	PF02449
 PF18150	PF16880
 PF18150	PF01926
 PF18151	PF02204
 PF18231	PF02195
 PF18300	PF18358
 PF18300	PF18359
 PF18355	PF18356
 PF18433	PF18433
 PF18462	PF18462
 PF18493	PF18493
 PF18498	PF18498
 PF18522	PF18522
 PF18536	PF18536
 PF18539	PF18539
 PF18540	PF18540
 PF18632	PF18632
 PF18645	PF18646
 PF18681	PF18681
 PF18686	PF18686
 PF18713	PF08445
 PF18881	PF05016
 PF18882	PF18882
 PF18952	PF18952
 PF19025	PF19025
 PF19027	PF19027
 PF04507	PF04507
 PF19092	PF19092
 PF19156	PF19156
 PF19234	PF19234
 PF19263	PF19263
 PF04574	PF04574
 PF04574	PF02146
 PF04574	PF16991
 PF19375	PF19375
 PF19407	PF19407
 PF19407	PF12892
 PF19407	PF08341
 PF19407	PF18202
 PF04634	PF04634
 PF19543	PF19543
 PF19550	PF19550
 PF04685	PF12215
 PF04751	PF01479
 PF19774	PF19774
 PF19788	PF19788
 PF19788	PF09345
 PF19906	PF19906
 PF20198	PF20198
 PF20238	PF20238
 PF20247	PF20247
 PF20254	PF20254
 PF20254	PF13385
 PF20620	PF07944
 PF05167	PF05167
 PF04819	PF04819
 PF01904	PF01904
 PF05339	PF01381
 PF05527	PF05527
 PF05603	PF05603
 PF05626	PF16203
 PF05626	PF00271
 PF05626	PF04851
 PF05643	PF05643
 PF05787	PF05787
 PF01935	PF01935
 PF01935	PF09378
 PF01935	PF05872
 PF05949	PF05949
 PF05960	PF05960
 PF05974	PF05974
 PF05979	PF05979
 PF06004	PF06004
 PF06014	PF06014
 PF06025	PF06025
 PF06025	PF00632
 PF06028	PF06028
 PF06032	PF06032
 PF06041	PF06041
 PF06048	PF06048
 PF06124	PF06124
 PF01949	PF01949
 PF05424	PF05424
 PF05424	PF15447
 PF05424	PF15448
 PF05424	PF03011
 PF05424	PF07686
 PF10204	PF01794
 PF01207	PF01207
 PF06337	PF06337
 PF06337	PF00240
 PF06337	PF14836
 PF00692	PF00692
 PF08761	PF08761
 PF08783	PF00753
 PF13288	PF13288
 PF13288	PF08436
 PF13288	PF02670
 PF08436	PF08436
 PF08436	PF02670
 PF02670	PF02670
 PF13292	PF13292
 PF13292	PF02780
 PF13292	PF02779
 PF07426	PF04912
 PF05502	PF05502
 PF01031	PF01031
 PF01031	PF00350
 PF01031	PF02212
 PF01031	PF00169
 PF00350	PF00350
 PF00350	PF04799
 PF04912	PF04912
 PF11540	PF11540
 PF11540	PF01221
 PF11540	PF03645
 PF01221	PF01221
 PF01221	PF13499
 PF01221	PF06098
 PF01221	PF03259
 PF04261	PF04261
 PF14432	PF14432
 PF14432	PF20430
 PF07528	PF07528
 PF00122	PF00122
 PF00122	PF00403
 PF00122	PF00702
 PF00122	PF08282
 PF00122	PF03814
 PF00122	PF12409
 PF00122	PF16212
 PF00122	PF16209
 PF00122	PF09604
 PF02221	PF02221
 PF02221	PF13855
 PF02221	PF07686
 PF00676	PF00676
 PF00676	PF00498
 PF00676	PF12573
 PF00676	PF16870
 PF00676	PF02780
 PF00676	PF02779
 PF09358	PF09358
 PF09358	PF00899
 PF09358	PF00179
 PF16421	PF08934
 PF02319	PF02319
 PF11570	PF11570
 PF11570	PF00593
 PF08825	PF00899
 PF08825	PF00179
 PF02817	PF07992
 PF02817	PF02852
 PF02817	PF02780
 PF11547	PF11547
 PF11547	PF00240
 PF18091	PF18091
 PF18091	PF00240
 PF18091	PF00179
 PF00518	PF00518
 PF00518	PF00870
 PF00518	PF01547
 PF00527	PF00527
 PF00527	PF00102
 PF12180	PF12180
 PF09816	PF10390
 PF09816	PF02150
 PF09816	PF04563
 PF16713	PF16713
 PF00563	PF00563
 PF00563	PF00990
 PF00563	PF07238
 PF00563	PF00072
 PF00563	PF10388
 PF00892	PF00892
 PF20566	PF20566
 PF20566	PF01652
